movie_title,duration,imdb_score
The Bourne Ultimatum ,115,8.1
Platoon ,120,8.1
Mad Max: Fury Road ,120,8.1
Network ,121,8.1
Hotel Rwanda ,121,8.1
Guardians of the Galaxy ,121,8.1
No Country for Old Men ,122,8.1
Rush ,123,8.1
Akira ,124,8.1
The Sea Inside ,125,8.1
Jurassic Park ,127,8.1
Spotlight ,128,8.1
Million Dollar Baby ,132,8.1
Donnie Darko ,133,8.1
12 Years a Slave ,134,8.1
Shutter Island ,138,8.1
Pirates of the Caribbean: The Curse of the Black Pearl ,143,8.1
Rocky ,145,8.1
The Help ,146,8.1
Tae Guk Gi: The Brotherhood of War ,148,8.1
Gone Girl ,149,8.1
The Martian ,151,8.1
Prisoners ,153,8.1
The Revenant ,156,8.1
There Will Be Blood ,158,8.1
The Avengers ,173,8.1
The Avengers ,173,8.1
Barry Lyndon ,184,8.1
Woodstock ,215,8.1
Home Movies             ,22,8.2
Buffy the Vampire Slayer             ,44,8.2
Cries & Whispers ,91,8.2
Trainspotting ,94,8.2
The Act of Killing ,96,8.2
How to Train Your Dragon ,98,8.2
Finding Nemo ,100,8.2
Growing Up Smith ,102,8.2
The Thing ,109,8.2
Pan's Labyrinth ,112,8.2
Gran Torino ,116,8.2
The Last Waltz ,117,8.2
Blade Runner ,117,8.2
The Big Lebowski ,117,8.2
Howl's Moving Castle ,119,8.2
Godzilla Resurgence ,120,8.2
Godzilla Resurgence ,120,8.2
"Lock, Stock and Two Smoking Barrels ",120,8.2
The Secret in Their Eyes ,129,8.2
Die Hard ,131,8.2
V for Vendetta ,132,8.2
A Beautiful Mind ,135,8.2
Incendies ,139,8.2
Warrior ,140,8.2
Lage Raho Munna Bhai ,144,8.2
Captain America: Civil War ,147,8.2
Into the Wild ,148,8.2
The Bridge on the River Kwai ,161,8.2
Casino ,178,8.2
The Deer Hunter ,183,8.2
Gone with the Wind ,226,8.2
Emma             ,240,8.2
The Wolf of Wall Street ,240,8.2
Trapped             ,511,8.2
Shaun the Sheep             ,7,8.3
Life             ,45,8.3
The Returned             ,52,8.3
Preacher             ,60,8.3
Toy Story ,74,8.3
"Peace, Propaganda & the Promised Land ",80,8.3
Monty Python and the Holy Grail ,91,8.3
Inside Out ,95,8.3
Up ,96,8.3
No End in Sight ,102,8.3
Singin' in the Rain ,103,8.3
Toy Story 3 ,103,8.3
Snatch ,104,8.3
Snatch ,104,8.3
Inside Job ,105,8.3
Eternal Sunshine of the Spotless Mind ,108,8.3
Taxi Driver ,110,8.3
The Hunt ,115,8.3
Room ,118,8.3
Good Will Hunting ,126,8.3
Indiana Jones and the Last Crusade ,127,8.3
Batman Begins ,128,8.3
The Sting ,129,8.3
Unforgiven ,131,8.3
L.A. Confidential ,138,8.3
Scarface ,142,8.3
Inglourious Basterds ,153,8.3
2001: A Space Odyssey ,161,8.3
Hoop Dreams ,170,8.3
The Great Escape ,172,8.3
Downfall ,178,8.3
Amadeus ,180,8.3
A Charlie Brown Christmas ,25,8.4
M*A*S*H             ,25,8.4
The Inbetweeners             ,25,8.4
Veronica Mars             ,44,8.4
Stargate SG-1             ,44,8.4
Psych             ,44,8.4
U2 3D ,85,8.4
The Other Dream Team ,89,8.4
WALL·E ,98,8.4
Reservoir Dogs ,99,8.4
Requiem for a Dream ,102,8.4
Oldboy ,120,8.4
American Beauty ,122,8.4
A Separation ,123,8.4
Princess Mononoke ,134,8.4
Star Wars: Episode VI - Return of the Jedi ,134,8.4
The Shining ,146,8.4
"Batman: The Dark Knight Returns, Part 2 ",148,8.4
Aliens ,154,8.4
Rang De Basanti ,157,8.4
Baahubali: The Beginning ,159,8.4
Braveheart ,178,8.4
Anne of Green Gables             ,199,8.4
Lawrence of Arabia ,227,8.4
Once Upon a Time in America ,251,8.4
Das Boot ,293,8.4
Entourage             ,28,8.5
Happy Valley             ,58,8.5
Outlander             ,64,8.5
The Lion King ,73,8.5
Children of Heaven ,89,8.5
Samsara ,102,8.5
Whiplash ,107,8.5
Raiders of the Lost Ark ,115,8.5
Alien ,116,8.5
Back to the Future ,116,8.5
Airlift ,130,8.5
The Prestige ,130,8.5
The Lives of Others ,137,8.5
The Departed ,151,8.5
Terminator 2: Judgment Day ,153,8.5
The Dark Knight Rises ,164,8.5
Django Unchained ,165,8.5
Gladiator ,171,8.5
The Green Mile ,189,8.5
Apocalypse Now ,289,8.5
Hannibal             ,44,8.6
Spartacus: War of the Damned             ,55,8.6
Luther             ,60,8.6
Casablanca ,82,8.6
The Usual Suspects ,106,8.6
It's a Wonderful Life ,118,8.6
Spirited Away ,125,8.6
Se7en ,127,8.6
The Silence of the Lambs ,138,8.6
Once Upon a Time in the West ,145,8.6
Saving Private Ryan ,169,8.6
Interstellar ,169,8.6
Friday Night Lights             ,44,8.7
Gomorrah             ,55,8.7
Star Wars: Episode IV - A New Hope ,125,8.7
One Flew Over the Cuckoo's Nest ,133,8.7
Queen of the Mountains ,135,8.7
City of God ,135,8.7
The Matrix ,136,8.7
Goodfellas ,146,8.7
The Lord of the Rings: The Two Towers ,172,8.7
It's Always Sunny in Philadelphia             ,22,8.8
Daredevil             ,54,8.8
Star Wars: Episode V - The Empire Strikes Back ,127,8.8
Inception ,148,8.8
Fight Club ,151,8.8
The Lord of the Rings: The Fellowship of the Ring ,171,8.8
"The Good, the Bad and the Ugly ",142,8.9
Pulp Fiction ,178,8.9
The Lord of the Rings: The Return of the King ,192,8.9
Fargo             ,53,9
The Dark Knight ,152,9
The Godfather: Part II ,220,9
Dekalog             ,55,9.1
Dekalog             ,55,9.1
Kickboxer: Vengeance ,90,9.1
The Godfather ,175,9.2
The Shawshank Redemption ,142,9.3
