movie_title,duration,imdb_score
Harry Potter and the Chamber of Secrets ,174,7.4
"I, Robot ",115,7.1
Watchmen ,215,7.7
Cast Away ,143,7.7
Birdman or (The Unexpected Virtue of Ignorance) ,119,7.8
Star Trek Into Darkness ,132,7.8
Shaun of the Dead ,99,8
The Notebook ,123,7.9
Whiplash ,107,8.5
Minority Report ,145,7.7
Blood Diamond ,143,8
Ocean's Eleven ,116,7.8
Men in Black ,98,7.3
Rise of the Planet of the Apes ,105,7.6
X-Men 2 ,134,7.5
The Revenant ,156,8.1
The Bourne Identity ,119,7.9
21 Jump Street ,109,7.2
Spider-Man 2 ,135,7.3
Jaws ,130,8
Thor: The Dark World ,112,7.1
L.A. Confidential ,138,8.3
Juno ,96,7.5
Juno ,96,7.5
"Lock, Stock and Two Smoking Barrels ",120,8.2
Spirited Away ,125,8.6
Jurassic World ,124,7
Frozen ,102,7.6
The Matrix Reloaded ,138,7.2
Superbad ,119,7.6
Into the Wild ,148,8.2
2001: A Space Odyssey ,161,8.3
Looper ,119,7.4
Independence Day ,154,6.9
Drive ,100,7.8
Edge of Tomorrow ,113,7.9
Kick-Ass ,117,7.7
Groundhog Day ,101,8.1
12 Years a Slave ,134,8.1
Life of Pi ,127,8
Harry Potter and the Sorcerer's Stone ,159,7.5
Now You See Me ,125,7.3
Apocalypse Now ,289,8.5
The Amazing Spider-Man ,153,7
Argo ,130,7.7
X-Men ,104,7.4
Prometheus ,124,7
The Curious Case of Benjamin Button ,166,7.8
Blade Runner ,117,8.2
Avengers: Age of Ultron ,141,7.5
Star Wars: Episode II - Attack of the Clones ,142,6.7
World War Z ,123,7
Shrek ,90,7.9
Pan's Labyrinth ,112,8.2
The Imitation Game ,114,8.1
Trainspotting ,94,8.2
Pirates of the Caribbean: At World's End ,169,7.1
Ted ,112,7
The Martian ,151,8.1
Ratatouille ,111,8
The Grand Budapest Hotel ,99,8.1
Sherlock Holmes ,128,7.6
Deadpool ,108,8.1
The Incredibles ,115,8
The Social Network ,120,7.7
Million Dollar Baby ,132,8.1
The Hobbit: The Desolation of Smaug ,186,7.9
Taken ,93,7.9
How to Train Your Dragon ,98,8.2
Aliens ,154,8.4
The Bourne Ultimatum ,115,8.1
Captain America: The Winter Soldier ,136,7.8
The Hunger Games: Catching Fire ,146,7.6
"The Good, the Bad and the Ugly ",142,8.9
The King's Speech ,118,8
Star Trek ,127,8
Taxi Driver ,110,8.3
Captain America: The First Avenger ,124,6.9
Transformers ,144,7.1
X-Men: Days of Future Past ,149,8
Indiana Jones and the Last Crusade ,127,8.3
X-Men: First Class ,132,7.8
Star Wars: Episode III - Revenge of the Sith ,140,7.6
Skyfall ,143,7.8
Pirates of the Caribbean: Dead Man's Chest ,151,7.3
Skyfall ,143,7.8
Iron Man 2 ,124,7
Catch Me If You Can ,141,8
I Am Legend ,104,7.2
District 9 ,112,8
City of God ,135,8.7
Silver Linings Playbook ,122,7.8
Star Wars: Episode I - The Phantom Menace ,136,6.5
Thor ,115,7
The Big Lebowski ,117,8.2
Scarface ,142,8.3
Spider-Man ,121,7.3
Toy Story 3 ,103,8.3
Man of Steel ,143,7.2
Black Swan ,108,8
Mad Max: Fury Road ,120,8.1
Iron Man 3 ,195,7.2
Gran Torino ,116,8.2
Alien ,116,8.5
Gone Girl ,149,8.1
Requiem for a Dream ,102,8.4
Donnie Darko ,133,8.1
Gravity ,91,7.8
The Hangover ,108,7.8
"Monsters, Inc. ",92,8.1
Die Hard ,131,8.2
The Terminator ,107,8.1
Snatch ,104,8.3
Snatch ,104,8.3
Good Will Hunting ,126,8.3
300 ,117,7.7
The Shining ,146,8.4
A Beautiful Mind ,135,8.2
No Country for Old Men ,122,8.1
Jurassic Park ,127,8.1
Toy Story ,74,8.3
The Hobbit: An Unexpected Journey ,182,7.9
Slumdog Millionaire ,120,8
The Lion King ,73,8.5
Raiders of the Lost Ark ,115,8.5
Reservoir Dogs ,99,8.4
Up ,96,8.3
Eternal Sunshine of the Spotless Mind ,108,8.3
The Truman Show ,103,8.1
One Flew Over the Cuckoo's Nest ,133,8.7
Star Wars: Episode VI - Return of the Jedi ,134,8.4
Guardians of the Galaxy ,121,8.1
Finding Nemo ,100,8.2
Iron Man ,126,7.9
The Hunger Games ,142,7.3
The Sixth Sense ,107,8.1
WALL·E ,98,8.4
Goodfellas ,146,8.7
Back to the Future ,116,8.5
Braveheart ,178,8.4
The Usual Suspects ,106,8.6
Terminator 2: Judgment Day ,153,8.5
The Wolf of Wall Street ,240,8.2
The Green Mile ,189,8.5
Shutter Island ,138,8.1
The Godfather: Part II ,220,9
V for Vendetta ,132,8.2
Titanic ,194,7.7
Pirates of the Caribbean: The Curse of the Black Pearl ,143,8.1
American Beauty ,122,8.4
Star Wars: Episode V - The Empire Strikes Back ,127,8.8
The Prestige ,130,8.5
The Departed ,151,8.5
Saving Private Ryan ,169,8.6
Inglourious Basterds ,153,8.3
Avatar ,178,7.9
The Silence of the Lambs ,138,8.6
Star Wars: Episode IV - A New Hope ,125,8.7
Interstellar ,169,8.6
Django Unchained ,165,8.5
Batman Begins ,128,8.3
Gladiator ,171,8.5
The Avengers ,173,8.1
The Avengers ,173,8.1
Se7en ,127,8.6
The Lord of the Rings: The Two Towers ,172,8.7
The Dark Knight Rises ,164,8.5
The Godfather ,175,9.2
The Lord of the Rings: The Return of the King ,192,8.9
The Matrix ,136,8.7
The Lord of the Rings: The Fellowship of the Ring ,171,8.8
Pulp Fiction ,178,8.9
Fight Club ,151,8.8
Inception ,148,8.8
The Dark Knight ,152,9
The Shawshank Redemption ,142,9.3
The Ridges ,143,3
Alpha and Omega 4: The Legend of the Saw Toothed Cave ,45,6
A Fine Step ,111,5.3
Kickboxer: Vengeance ,90,9.1
Once Upon a Time in Queens ,98,6.3
Something Wicked ,95,4.8
Red Sky ,100,4.1
The Rise of the Krays ,110,5
Snow Flower and the Secret Fan ,104,6.1
Into the Grizzly Maze ,94,5.3
Small Apartments ,96,6.1
Freaky Deaky ,90,6.5
Shinjuku Incident ,119,7.1
Unforgettable             ,60,6.7
Dear John ,108,6.3
Daredevil             ,54,8.8
